,Tweets
168,RT @RZP140650: SHEPUT ES LA PEOR BASURA KE HAY EN EL CONGRESO SIN NINGUNA DUDA...!!!! https://t.co/7CIBSma85p
169,SHEPUT ES LA PEOR BASURA KE HAY EN EL CONGRESO SIN NINGUNA DUDA...!!!! https://t.co/7CIBSma85p
170,KE LOS CAMBIE PUES CUÁL ES EL PROBLEMA MUERTO DE HAMBRE VENDIDO HDP https://t.co/v66Tm49tyf
171,RT @JorgeDCG: Insólita vinculación hace el Presidente @MartinVizcarraC entre ley aprobada con votos de su bancada y el descubrimiento del c…
172,RT @RZP140650: @JVillaStein @ExpresoPeru @sullama @jdealthaus @Patricia_Neyra @ugluis @mabel_huertas @CNNEE @JBCPERU @CesarNakazaki @Mauric…
173,@JVillaStein @ExpresoPeru @sullama @jdealthaus @Patricia_Neyra @ugluis @mabel_huertas @CNNEE @JBCPERU… https://t.co/zkjDmzNbGM
174,RT @AlanGarciaPeru: https://t.co/AfTqeaVL3x vía @elmontonero_pe
175,"RT @RZP140650: @canalN_ KE PENA KE EN MI PAÍS HAYA TANTA IGNORANCIA Y TANTO ODIO...!
DICEN KE EL PEOR ENEMIGO DE UN PERUANO ES OTRO PERUANO…"
176,"@canalN_ KE PENA KE EN MI PAÍS HAYA TANTA IGNORANCIA Y TANTO ODIO...!
DICEN KE EL PEOR ENEMIGO DE UN PERUANO ES OTR… https://t.co/5rMKesmpZf"
177,MUY BIEN HERMANO ENTONCES VOY PARA ABRAZARTE TÚ SI ERES UN PRESIDENTE DE LUJO - LO DIJO EL REY DE ESPAÑA...!!!! https://t.co/KgZua9YIQf
178,RT @RZP140650: ES UNA LÁSTIMA KE EL MINISTRO SE PRESTE A SEMEJANTE MENTIRA EL CONGRESO DEBE CENSURARLO..!! https://t.co/acYk8XVm9l
179,ES UNA LÁSTIMA KE EL MINISTRO SE PRESTE A SEMEJANTE MENTIRA EL CONGRESO DEBE CENSURARLO..!! https://t.co/acYk8XVm9l
180,RT @RZP140650: KE PODEMOS ESPERAR DE CANAL Ñ - HACEN PERIODISMO BASURA https://t.co/OitRSEWKph
181,KE PODEMOS ESPERAR DE CANAL Ñ - HACEN PERIODISMO BASURA https://t.co/OitRSEWKph
182,RT @RZP140650: TAMBIÉN SE DEBERÍA VER EL CASO DE LA SEÑORA FORONDA NO ES VERDAD...? https://t.co/7EyF43YXuJ
183,RT @RZP140650: PERO ESTE HDP NO CUMPLE ...! https://t.co/sRnkBDX4Hk
184,RT @RZP140650: DIOS LO TIENE KE CASTIGAR POR CANALLA https://t.co/ElCu5Q6iua
185,RT @RZP140650: DOCTOR USTED CÓMO HOMBRE DE DERECHO NO CONSIDERA NECESARIO EL VIDEO DEL AVIÓN DONDE TIENE KE ESTAR REGISTRADO EL DELITO DE M…
186,RT @RZP140650: PERO POR SUPUESTO LA MAFIA NO LE PERDONA A MAMANI KE HAYA TUMBADO A PPK...!!! https://t.co/QRp11mWKGI
187,RT @RZP140650: LESCANO SI TANTO TE MOLESTA EL CONGRESO POR KE NO RENUNCIAS Y TE DEJAS DE REBUSNAR https://t.co/HNSO8wbnXE
188,RT @RZP140650: KE LASTIMA KE UN HOMBRE DE DERECHO OPINE DE ESTA MANERA - ESTE ABOGADO ES SORDO CIEGO Y MUDO..! https://t.co/0vyWE7Wn5y
189,RT @RZP140650: ESTE CONCHA DE SU MADRE ES LA PEOR BASURA DEL CONGRESO..! https://t.co/Tv3BnVKG6Q
190,RT @RZP140650: AL FISCAL DE LA NACIÓN LE FALTA HUEVOS PARA BOTAR A ESTAS MIERDAS SIN NINGUNA DUDA...! https://t.co/7E5nCNXaVb
191,RT @RZP140650: KE PENA KE RPP SE HAYA CONVERTIDO EN UNA PRENSA BASURA...!!! https://t.co/DmQkKb7hlD
192,ESTE SERRANO PESTIFERO ES UN HIJO DE PUTA ...!!! https://t.co/x4jKSJcPq5
193,KE PENA KE RPP SE HAYA CONVERTIDO EN UNA PRENSA BASURA...!!! https://t.co/DmQkKb7hlD
194,RT @RZP140650: @TabareVazquez @romancendoya @CNNEE @ugluis BUENOS DÍAS LUCHO AYER DENUNCIÉ EL SEGUIMIENTO Y ACOSO A LA FAMILIA FONKEN - AHO…
195,@TabareVazquez @romancendoya @CNNEE @ugluis BUENOS DÍAS LUCHO AYER DENUNCIÉ EL SEGUIMIENTO Y ACOSO A LA FAMILIA FON… https://t.co/3qnYCQNXtC
196,@JVillaStein  @romancendoya @ugluis @CNNEE @roxcanedo ESTOY TOTALMENTE SEGURO KE EL DOCTOR JAVIER VILLA STEIN ES EL… https://t.co/cunOG6rBFJ
197,AL FISCAL DE LA NACIÓN LE FALTA HUEVOS PARA BOTAR A ESTAS MIERDAS SIN NINGUNA DUDA...! https://t.co/7E5nCNXaVb
198,LES FALTA COJONES HERMANO...!!! https://t.co/R3M37P6b0B
199,RT @RZP140650: HOLA EVELIN YO APOYO TÚ INICIATIVA - AYER DENUNCIÉ EL ACOSO A LA FAMILIA FONKEN VIOLANDO SUS DERECHOS FUNDAMENTALES ORGANIZE…
